ApplicationDate,Age,AnnualIncome,CreditScore,EmploymentStatus,EducationLevel,Experience,LoanAmount,LoanDuration,MaritalStatus,NumberOfDependents,HomeOwnershipStatus,MonthlyDebtPayments,CreditCardUtilizationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,DebtToIncomeRatio,BankruptcyHistory,LoanPurpose,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,MonthlyIncome,UtilityBillsPaymentHistory,JobTenure,NetWorth,BaseInterestRate,InterestRate,MonthlyLoanPayment,TotalDebtToIncomeRatio,RiskScore,LoanApproved
2060-12-15,45,40063,534,Employed,Bachelor,23,27825,96,Widowed,0,Mortgage,619,0.3966141711588233,3,1,0.1854079824276764,0,Home,0,69,2,1492,1599,22030,17624,3338.583333333333,0.9164756744121832,0,4406,0.15,0.15,499,0.334872575693283,62.056177549905,0
2060-12-16,50,49082,570,Employed,Associate,26,28675,48,Single,0,Mortgage,703,0.5289521985207571,4,0,0.1718756366896214,0,Auto,0,84,64,7962,900,170509,6290,4090.1666666666665,0.8014910718438223,26,164219,0.15,0.15,798,0.3669777107697323,64.03983463682444,0
2060-12-17,40,74892,487,Self-Employed,Associate,18,88443,36,Single,1,Mortgage,980,0.2138505589232922,4,1,0.1570261176093574,0,Education,0,69,84,750,2803,304351,53391,6241.0,0.8332410964150632,49,250960,0.15,0.15,3065,0.6481333119692357,83.64138846089425,0
2060-12-18,45,54419,603,Self-Employed,Associate,25,28267,24,Single,1,Other,500,0.1803816055684288,3,0,0.1102556092541208,0,Debt Consolidation,0,68,101,17803,1865,19668,15734,4534.916666666667,0.7639486769321272,13,3934,0.15,0.15,1370,0.4123559786104118,49.83118310119587,0
2060-12-19,41,44721,584,Employed,High School,20,6952,24,Married,0,Mortgage,1412,0.1753614579782549,2,0,0.378882404239619,0,Home,1,67,14,2012,1024,246691,19974,3726.75,0.7795143023439866,30,226717,0.15,0.1459299366947521,335,0.4687730596364124,66.85917371479117,0
2060-12-20,43,18000,563,Employed,Bachelor,22,12473,72,Married,3,Other,791,0.8785644503711741,4,2,0.5273333333333333,0,Auto,0,79,103,8540,4493,22414,7275,1500.0,0.6854422507011987,26,15139,0.15,0.15,263,0.7026666666666667,84.76398543186765,0
2060-12-21,39,47254,563,Self-Employed,High School,20,9233,48,Married,1,Own,491,0.4821594348427319,3,1,0.1246878571126253,0,Home,0,81,25,1252,1060,446486,31888,3937.8333333333335,0.5463914085601564,20,414598,0.15,0.1429394106098964,253,0.1889363863376645,58.67758652027244,0
2060-12-22,42,60743,630,Employed,Doctorate,15,19907,72,Married,0,Own,427,0.1233701053373404,3,0,0.0843553989760137,0,Other,0,54,74,1864,1191,86424,13461,5061.916666666667,0.9798686707762873,40,72963,0.15,0.15,420,0.167327922558978,32.33215583493415,1
2060-12-23,77,178535,648,Self-Employed,Associate,52,32280,72,Single,1,Rent,452,0.2140968249421437,4,1,0.0303805976419189,0,Debt Consolidation,0,89,36,719,1636,101057,47802,14877.916666666666,0.7039464936151688,3,53255,0.1413228,0.1350938966752937,656,0.0744727924496597,38.84112520529627,1
2060-12-24,46,86502,559,Employed,Master,27,47515,60,Single,1,Other,330,0.2419924678590819,2,1,0.0457792883401539,0,Education,0,95,70,8987,4541,61120,5927,7208.5,0.6559266500232651,2,55193,0.15,0.15,1130,0.2025386696261358,62.01761211144942,0
2060-12-25,50,49091,577,Employed,Bachelor,31,30989,96,Married,2,Rent,512,0.3867417444903154,2,4,0.1251553237864374,0,Debt Consolidation,0,94,83,4696,2648,26348,21078,4090.9166666666665,0.7961040811414223,5,5270,0.15,0.1481524213025462,552,0.2600884072436903,62.47987184272097,0
2060-12-26,47,92868,613,Employed,High School,26,51014,36,Single,2,Rent,1276,0.2327770488915198,4,1,0.1648791833570228,0,Auto,0,69,10,7053,242,26686,21348,7739.0,0.9218441674355524,2,5338,0.15,0.1359954160064038,1733,0.38880992376276,50.90935588759309,0
2060-12-27,38,31207,400,Unemployed,High School,18,30326,48,Single,0,Mortgage,630,0.155281963872917,5,0,0.2422533405966609,0,Home,0,80,34,745,247,123828,9851,2600.583333333333,0.804595487289852,29,113977,0.15,0.1461124534016494,838,0.564488736501426,102.47601376879535,0
2060-12-28,58,88444,579,Employed,Doctorate,31,8632,60,Single,1,Own,687,0.5940237466897625,5,0,0.0932115236759983,0,Home,0,82,51,2468,1402,75191,7303,7370.333333333333,0.8881974019080864,6,67888,0.15,0.1402293718180833,200,0.1203473384288363,50.9004588278418,0
2060-12-29,38,23944,635,Employed,Bachelor,17,11661,60,Divorced,1,Mortgage,192,0.2311037911096717,4,0,0.0962245238890745,0,Home,0,43,1,2439,544,22495,17996,1995.3333333333333,0.9219611927092732,37,4499,0.1476166099999999,0.1419372875768667,272,0.2325425993985967,24.12116130049202,0
2060-12-30,55,28453,614,Employed,High School,32,16617,72,Single,0,Own,439,0.3126187378340724,2,3,0.1851474361227287,0,Education,0,67,92,2541,2393,76418,14181,2371.083333333333,0.767855886003858,2,62237,0.15,0.15,351,0.3331810353916986,46.7061853085387,0
2060-12-31,37,21919,570,Employed,High School,16,18659,36,Married,0,Mortgage,821,0.1755522227696951,0,0,0.4494730599023678,1,Home,0,61,120,1251,348,65228,20846,1826.5833333333333,0.9314766765661718,4,44382,0.15,0.15,646,0.8031388293261554,101.86090391491352,0
2061-01-01,29,38429,518,Employed,Bachelor,9,24511,60,Single,0,Mortgage,279,0.1099303606211208,3,1,0.0871217049623982,0,Other,0,73,31,484,1053,28787,4440,3202.4166666666665,0.7675734774777393,4,24347,0.15,0.1481949286464246,580,0.2682349267480288,67.90394848759554,0
2061-01-02,46,22950,566,Employed,Associate,21,34713,48,Married,3,Own,470,0.1638126009899691,2,1,0.2457516339869281,0,Other,1,78,81,8827,320,17388,13910,1912.5,0.7130548947004351,70,3478,0.15,0.142579061366596,953,0.7440522875816994,93.85626821962292,0
2061-01-03,27,18000,565,Employed,High School,3,15729,72,Married,1,Mortgage,254,0.2325972442020455,1,0,0.1693333333333333,0,Education,0,87,36,1034,12846,23736,6470,1500.0,0.9842379090499126,4,17266,0.15,0.1449093495277722,328,0.388,75.18017901269971,0
2061-01-04,48,57200,559,Employed,Bachelor,26,25476,36,Married,2,Own,905,0.0433924956585773,3,0,0.1898601398601398,0,Education,0,64,99,2905,653,440895,25611,4766.666666666667,0.9249972393487856,11,415284,0.15,0.1435625806046077,875,0.3734265734265734,54.69176358491374,0
2061-01-05,26,18000,523,Employed,Bachelor,0,22230,12,Single,3,Rent,790,0.1229326979036875,2,1,0.5266666666666666,0,Education,0,79,91,3402,1467,155023,16720,1500.0,0.8755669467313587,42,138303,0.15,0.1438171727922586,1999,1.8593333333333333,99.5169002081794,0
2061-01-06,37,54763,540,Employed,Associate,14,36154,48,Married,2,Other,682,0.1752937689318722,3,1,0.1494439676423863,0,Other,0,71,62,6029,191,199386,47503,4563.583333333333,0.669036795586801,3,151883,0.15,0.15,1006,0.3698847762175191,61.277254846072,0
2061-01-07,23,113721,499,Employed,Master,1,21361,120,Single,0,Other,1046,0.3338541687911932,5,1,0.1103753924077347,0,Education,0,78,45,2122,16115,18237,14589,9476.75,0.6251527308308293,7,3648,0.15,0.15,344,0.1466747566412536,67.21956098841198,0
2061-01-08,78,81543,521,Self-Employed,Bachelor,52,10006,72,Widowed,0,Rent,797,0.108143342794163,4,0,0.1172878113388028,0,Auto,0,68,50,11346,1108,39424,31539,6795.25,0.7969233852952987,20,7885,0.15,0.1367978628146665,204,0.1473087818696883,58.84655103639043,0
2061-01-09,20,47477,559,Employed,Master,0,28470,84,Married,0,Mortgage,181,0.1957275132316943,3,0,0.0457484676790867,0,Home,0,68,18,2413,2294,253947,56954,3956.4166666666665,0.8295170580111482,15,196993,0.15,0.15,549,0.1845103945068138,46.11945516667051,0
2061-01-10,42,18000,525,Employed,High School,16,37891,96,Married,0,Own,337,0.364866626848709,5,1,0.2246666666666666,0,Home,0,94,49,1615,520,164328,37856,1500.0,0.929899127721703,16,126472,0.15,0.1425654638834389,663,0.6666666666666666,92.444116166289,0
2061-01-11,56,54603,513,Employed,High School,34,38985,96,Single,1,Own,659,0.4284994020799584,4,1,0.1448272072963024,0,Education,0,86,45,3340,517,128764,89791,4550.25,0.9006113483086438,39,38973,0.15,0.1365824452328318,669,0.2918520960386792,76.9260444512239,0
2061-01-12,55,40775,570,Self-Employed,High School,39,65086,60,Married,4,Rent,963,0.513572176428179,3,2,0.283408951563458,0,Home,1,83,79,21712,1343,81015,25278,3397.9166666666665,0.733837640792219,1,55737,0.15,0.1408640195260727,1517,0.7298589822194973,89.06423936743413,0
2061-01-13,53,63464,609,Employed,Associate,34,11138,48,Single,1,Mortgage,1003,0.5566894483396432,3,1,0.1896508256649439,0,Debt Consolidation,0,90,41,10746,1390,33699,7054,5288.666666666667,0.9682643448154706,60,26645,0.15,0.15,309,0.248077650321442,54.89810298122414,0
2061-01-14,37,32849,591,Employed,Doctorate,12,22226,36,Single,0,Other,1285,0.254596355801595,6,1,0.4694206825169716,0,Home,0,95,99,862,1193,147578,49720,2737.4166666666665,0.7937043368272545,2,97858,0.15,0.1381060148535518,757,0.7459587810892265,82.62912551815329,0
2061-01-15,59,73237,628,Employed,Doctorate,38,14508,96,Single,0,Rent,198,0.4658466784030793,3,0,0.0324426178024768,0,Other,0,78,55,2357,79,268063,5559,6103.083333333333,0.9814918214506536,5,262504,0.15,0.15,260,0.0750440351188607,32.5710696949576,1
2061-01-16,53,105644,619,Employed,Bachelor,30,8514,48,Single,0,Own,677,0.6013626954267522,1,1,0.0768997766082314,0,Debt Consolidation,0,60,4,6554,8183,397133,28327,8803.666666666666,0.7526849266882516,21,368806,0.15,0.15,236,0.1037067888379841,26.648580421599085,0
2061-01-17,44,33635,621,Employed,Bachelor,19,6804,48,Single,2,Own,376,0.2700425479706735,2,0,0.1341459788910361,0,Debt Consolidation,0,83,117,13340,684,14024,11219,2802.9166666666665,0.9449510026637,38,2805,0.15,0.1480045205567693,188,0.2012189683365542,47.98559875787305,0
2061-01-18,45,43693,571,Employed,Bachelor,22,33028,24,Single,0,Own,1123,0.1307089805424688,3,2,0.3084246904538484,0,Auto,0,53,71,1625,4504,80253,64202,3641.0833333333335,0.6182929794740789,13,16051,0.15,0.15,1601,0.7481289909138763,68.75903258730433,0
2061-01-19,38,75064,541,Employed,Bachelor,17,27796,36,Married,1,Mortgage,398,0.2858094027589167,3,2,0.0636257060641585,0,Debt Consolidation,0,65,64,16558,3046,20293,16234,6255.333333333333,0.9266633339705364,20,4059,0.15,0.15,963,0.2175743365661302,58.75333452712916,0
2061-01-20,30,39081,597,Employed,High School,8,13587,96,Single,0,Mortgage,917,0.1117910614229084,6,2,0.2815690488984417,0,Other,0,70,77,1141,618,93077,74461,3256.75,0.83934914202845,46,18616,0.15,0.1497004342738833,243,0.356183311583634,51.50128177051749,0
2061-01-21,58,102882,612,Employed,Bachelor,35,15096,108,Single,1,Rent,639,0.3991049944862157,1,1,0.0745319881028751,0,Education,0,66,17,1694,5671,23909,19127,8573.5,0.7451289115004219,23,4782,0.15,0.15,255,0.1042748002566046,33.8468872330068,0
2061-01-22,59,43440,590,Employed,Bachelor,37,17745,36,Single,0,Mortgage,252,0.1082337984112494,4,0,0.0696132596685082,0,Home,0,88,52,802,1203,10885,8708,3620.0,0.9752533460991636,18,2177,0.15,0.1489503086716041,614,0.2392265193370165,55.97544942053549,0
2061-01-23,30,26401,559,Self-Employed,High School,10,35607,24,Single,0,Rent,863,0.098698072913949,3,2,0.3922578690201128,0,Auto,0,92,58,2047,2816,65956,27081,2200.083333333333,0.9120199746746472,17,38875,0.15,0.15,1726,1.1767736070603383,103.7725727717948,0
2061-01-24,40,20646,536,Employed,High School,18,14954,60,Single,1,Mortgage,281,0.2323238887582629,1,2,0.1633246149375181,0,Education,0,59,149,10158,260,10418,8334,1720.5,0.93693601084496,14,2084,0.15,0.15,355,0.3696599825632083,57.34564424654162,0
2061-01-25,40,20028,609,Employed,High School,18,12565,60,Married,0,Other,854,0.3518738869054288,5,1,0.5116836428999401,0,Auto,0,86,31,18574,331,18905,15124,1669.0,0.9422790498605907,20,3781,0.15,0.1423188929420142,293,0.6872378669862192,76.86924051359432,0
2061-01-26,41,31456,549,Employed,Bachelor,21,26762,48,Married,1,Rent,997,0.2459738618553325,6,0,0.3803407934893184,1,Home,1,76,58,5794,1342,115402,29697,2621.333333333333,0.9421481788750878,1,85705,0.15,0.15,744,0.6641658189216684,99.3457692378494,0
2061-01-27,42,33097,616,Employed,High School,21,29909,48,Single,0,Rent,535,0.182775463748525,2,0,0.1939752847690123,0,Auto,0,57,1,51014,5505,137128,109702,2758.083333333333,0.8735737433760997,10,27426,0.15,0.1452864086076987,825,0.4930960510016013,49.15192641641319,0
2061-01-28,54,130962,561,Employed,Bachelor,33,5287,84,Married,2,Own,1996,0.5259689008498922,3,2,0.1828927475145462,0,Auto,0,90,54,918,749,49910,39928,10913.5,0.8429320032619576,30,9982,0.15,0.15,102,0.1922389700829248,59.68578482309115,0
2061-01-29,32,70664,622,Employed,Associate,13,19423,24,Single,1,Mortgage,1831,0.4912783642051868,5,0,0.3109362617457262,0,Home,0,93,7,5777,3227,293239,234591,5888.666666666667,0.9506342466503188,33,58648,0.15,0.15,941,0.4707347447073474,60.74265071305522,0
2061-01-30,30,44396,620,Employed,Associate,7,23460,48,Single,0,Mortgage,1161,0.1468651173957722,5,2,0.3138120551401027,0,Debt Consolidation,0,90,11,2769,692,331613,26870,3699.6666666666665,0.9370923998368774,2,304743,0.15,0.1415790563463475,642,0.487341201910082,64.17542878898757,0
2061-01-31,58,44849,581,Self-Employed,Master,35,21349,48,Married,4,Mortgage,774,0.2097939292689774,3,0,0.2070949185043145,0,Debt Consolidation,0,56,113,5262,573,30105,24084,3737.4166666666665,0.7043332075757045,26,6021,0.15,0.1370857441005289,580,0.3622823251354545,48.29712825662828,0
2061-02-01,35,27422,587,Employed,Bachelor,14,46205,72,Single,0,Other,1111,0.2681207131123692,4,1,0.4861789803807162,0,Home,0,91,46,2598,245,4762,3809,2285.1666666666665,0.8652491178866876,29,1000,0.15,0.15,977,0.9137189118226242,92.00067539065256,0
2061-02-02,25,28305,511,Employed,Associate,5,10523,72,Single,0,Mortgage,887,0.4716163402113275,3,0,0.3760466348701642,0,Home,0,77,80,1204,360,20700,3460,2358.75,0.8486668144820156,8,17240,0.15,0.15,222,0.4701642819289878,81.76651244182509,0
2061-02-03,35,63328,539,Employed,Master,12,15273,24,Married,1,Own,800,0.2644493279229508,7,1,0.1515917129863567,0,Auto,0,77,7,4997,2706,68249,39394,5277.333333333333,0.6196982454845108,17,28855,0.15,0.1382839625949546,732,0.2902981303688732,65.14337205996205,0
2061-02-04,37,49519,572,Self-Employed,Associate,13,22249,48,Single,1,Rent,846,0.3125729180297161,2,0,0.2050122175326642,1,Auto,0,83,83,2488,470,314511,23667,4126.583333333333,0.8417662163098714,18,290844,0.15,0.15,619,0.3550152466729942,91.9552119159469,0
2061-02-05,62,83529,600,Self-Employed,Master,39,30461,60,Married,2,Mortgage,971,0.1216953863811918,1,1,0.1394964623065043,0,Home,0,77,1,2387,4633,453856,15365,6960.75,0.5871601019875847,31,438491,0.15,0.1427196112100227,713,0.2419279531659663,48.16214855276607,0
2061-02-06,54,55171,581,Employed,Bachelor,31,8588,36,Widowed,1,Mortgage,799,0.4194612472962759,4,0,0.1737869532906781,0,Debt Consolidation,0,81,17,803,666,20332,15300,4597.583333333333,0.875722084825971,26,5032,0.15,0.15,297,0.238386108644034,56.07314907923805,0
2061-02-07,56,43412,582,Self-Employed,High School,32,49397,108,Married,1,Mortgage,873,0.1428342362034818,4,0,0.2413157652262047,0,Debt Consolidation,1,73,65,2399,290,48585,38868,3617.6666666666665,0.8997032712060621,68,9717,0.15,0.15,836,0.4724039436100617,76.21819611219624,0
2061-02-08,52,43346,599,Employed,Bachelor,30,18755,84,Married,1,Own,496,0.2453403178182166,6,1,0.1373137083006506,0,Home,0,83,89,648,630,52659,6468,3612.1666666666665,0.6152616650893508,32,46191,0.15,0.15,361,0.237253725833987,57.22184719573182,0
2061-02-09,54,19197,555,Self-Employed,High School,33,19587,48,Married,1,Mortgage,374,0.4244861481478509,4,0,0.2337865291451789,0,Home,1,96,33,3540,2113,102120,58634,1599.75,0.937541309203574,13,43486,0.15,0.13549533139729,530,0.5650882950461009,95.11947855664488,0
2061-02-10,33,25109,440,Employed,High School,11,20510,96,Married,1,Mortgage,184,0.3219760538121286,2,1,0.0879365964395236,0,Debt Consolidation,0,72,24,5727,3463,109767,17982,2092.4166666666665,0.5994156653727665,70,91785,0.15,0.1439797139652504,360,0.2599864590385917,82.31291053452091,0
2061-02-11,39,34928,529,Employed,High School,17,20234,48,Married,3,Own,266,0.1394273149726852,4,4,0.0913879981676591,0,Home,0,89,89,34211,924,41678,33342,2910.6666666666665,0.857680137472593,47,8336,0.15,0.15,563,0.2848144754924416,73.81861730891895,0
2061-02-12,29,25437,599,Employed,High School,7,42750,24,Married,5,Rent,552,0.2677434332790925,7,2,0.2604080669890317,0,Education,0,40,50,3912,433,137967,7599,2119.75,0.8851732769055718,37,130368,0.15,0.15,2072,1.2378818256869917,80.42359711950988,0
2061-02-13,39,21642,522,Employed,Bachelor,15,30850,36,Married,3,Own,517,0.3245909881053667,5,1,0.2866648184086498,0,Home,0,82,1,1347,2037,100723,22929,1803.5,0.865054423303001,49,77794,0.15,0.15,1069,0.8794011644025506,99.37485607457285,0
2061-02-14,50,59889,573,Self-Employed,Master,30,9095,48,Single,2,Other,505,0.1721614191609992,0,1,0.1011871963131793,0,Other,0,90,30,5107,1193,143964,97315,4990.75,0.9054978230483292,0,46649,0.15,0.1354833641493522,246,0.1504783850122727,56.57889494350788,0
2061-02-15,43,42889,602,Employed,Master,20,39415,72,Widowed,0,Rent,1946,0.3937452673300019,1,0,0.5444752733801208,1,Debt Consolidation,0,76,112,7030,1251,49184,28422,3574.083333333333,0.9729583016376784,29,20762,0.15,0.15,833,0.777542027093194,101.0697364520718,0
2061-02-16,59,82585,566,Employed,High School,39,30058,36,Single,0,Other,1150,0.5044894998867177,4,0,0.1671005630562451,0,Auto,0,73,92,6836,217,81380,1604,6882.083333333333,0.775779278497989,57,79776,0.15,0.15,1041,0.3183628988315069,59.34350555484152,0
2061-02-17,27,52917,609,Employed,Bachelor,6,27490,60,Married,1,Other,717,0.186552267187773,2,0,0.1625942513747945,0,Home,0,59,66,2686,741,23299,18639,4409.75,0.6556617552189548,108,4660,0.15,0.1378042459334418,636,0.3068201145189637,44.63261151675,0
2061-02-18,48,18000,527,Employed,High School,22,38893,120,Single,0,Other,496,0.2859357392100849,2,2,0.3306666666666666,0,Auto,0,69,42,7440,3215,68618,54894,1500.0,0.9471357533947056,12,13724,0.15,0.1483974564792759,623,0.746,85.16158874682014,0
2061-02-19,25,38057,605,Employed,Bachelor,2,12783,36,Widowed,3,Other,511,0.5281516278393587,3,1,0.1611267309561972,0,Home,0,74,76,1212,1296,7105,5684,3171.4166666666665,0.6751894771786795,18,1421,0.15,0.15,443,0.3008119399847597,48.31480074924374,0
2061-02-20,43,33010,613,Employed,Master,20,47367,96,Married,1,Other,387,0.3198226848395055,2,2,0.1406846410178733,0,Home,0,84,83,5493,1273,6766,5412,2750.833333333333,0.2970491724778291,15,1354,0.15,0.1445113261486334,835,0.4442290215086337,65.00965469484176,0
2061-02-21,51,18867,455,Unemployed,High School,32,30528,36,Married,4,Own,723,0.1963983925114621,1,2,0.4598505326761011,0,Auto,0,67,1,10091,2615,41219,32975,1572.25,0.8962003036968977,9,8244,0.15,0.15,1058,1.1327715058037844,100.62050746245032,0
2061-02-22,39,20288,624,Employed,Doctorate,17,23089,48,Married,0,Rent,1014,0.1296459148072481,3,3,0.599763406940063,0,Auto,0,94,58,8185,4961,44416,35532,1690.6666666666667,0.9151536129779586,10,8884,0.15,0.1379556412477433,628,0.9712145110410094,90.19957947909089,0
2061-02-23,49,104530,589,Employed,Master,31,12270,36,Single,0,Mortgage,337,0.348911013809186,3,2,0.0386874581459867,1,Debt Consolidation,1,73,20,5472,593,34830,27864,8710.833333333334,0.6638612324288895,14,6966,0.15,0.1442507784162386,421,0.0870180809337032,80.92800811614772,0
2061-02-24,29,66318,602,Employed,Bachelor,6,33652,60,Married,3,Mortgage,1218,0.1145241536610399,3,1,0.220392653578214,0,Auto,0,75,75,2612,1907,157696,56589,5526.5,0.6166978244050542,4,101107,0.15,0.15,800,0.3651497331041346,52.03149698545226,0
2061-02-25,20,18000,531,Employed,Bachelor,0,14239,120,Single,1,Other,694,0.2621077249430696,4,1,0.4626666666666666,0,Other,0,98,87,2018,275,4160,3328,1500.0,0.5568925775534853,12,1000,0.15,0.1396795031328707,220,0.6093333333333333,97.36485674327427,0
2061-02-26,49,93648,598,Employed,Bachelor,25,19945,60,Married,1,Mortgage,1534,0.4076194175275478,1,1,0.1965658636596617,0,Auto,0,75,33,1141,404,110280,17920,7804.0,0.5045551816220223,19,92360,0.15,0.1353864511181799,459,0.2553818554587391,53.06352587886515,0
2061-02-27,64,247751,622,Unemployed,Doctorate,41,10932,36,Married,0,Rent,1056,0.3200064988447088,2,1,0.0511481285645668,0,Education,0,90,126,1537,331,20204,16163,20645.916666666668,0.9691916883567188,0,4041,0.15,0.15,378,0.069456833675747,42.07651010285418,0
2061-02-28,29,37970,469,Employed,Bachelor,9,8025,48,Married,2,Own,1898,0.1532534305012875,5,0,0.5998419805109297,0,Debt Consolidation,0,86,41,5890,498,62187,1628,3164.1666666666665,0.5661660387882665,0,60559,0.15,0.15,223,0.6703186726362919,100.84154208796828,0
2061-03-01,57,31796,513,Employed,Associate,34,33885,108,Single,0,Mortgage,254,0.3411170426280173,0,0,0.0958611146056107,0,Education,0,53,21,10017,265,178257,22864,2649.6666666666665,0.8527990862412075,30,155393,0.15,0.15,573,0.3121147314127563,58.63127845366704,0
2061-03-02,42,44723,598,Employed,Bachelor,15,35516,36,Single,0,Rent,339,0.1495077642878243,3,2,0.0909599087717729,0,Auto,0,86,57,782,574,15071,12056,3726.9166666666665,0.6299164712521144,32,3015,0.15,0.15,1231,0.4212597544887418,66.93802800756825,0
2061-03-03,24,55468,599,Self-Employed,Associate,2,43290,48,Married,0,Rent,1045,0.1307352601508513,1,1,0.2260762962428787,0,Auto,0,73,73,5372,9420,55043,4166,4622.333333333333,0.7548326214994018,4,50877,0.15,0.15,1204,0.4865508040672099,60.58331550204412,0
2061-03-04,27,97369,605,Employed,Doctorate,3,40672,24,Married,1,Own,462,0.1470561740936823,5,1,0.0569380398278712,0,Home,0,88,1,1350,512,50947,11591,8114.083333333333,0.8121967379722045,3,39356,0.15,0.1369615365319532,1946,0.2967679651634504,57.52216894758303,0
2061-03-05,42,60531,573,Employed,Master,24,11563,48,Single,0,Own,192,0.4658178334024221,1,0,0.0380631412003766,0,Home,0,94,66,3276,1972,5248,4198,5044.25,0.9423390037068,46,1050,0.15,0.15,321,0.1016999553947564,59.80155940824346,0
2061-03-06,36,28395,638,Employed,Bachelor,13,38298,48,Single,0,Rent,1419,0.0530999126882328,2,1,0.5996830427892235,0,Home,0,97,93,2243,1632,61989,7847,2366.25,0.739896255763107,23,54142,0.14638298,0.1347614246040052,1036,1.0375066032752245,93.4028909877882,0
2061-03-07,24,42705,582,Employed,Bachelor,3,53969,48,Married,0,Mortgage,424,0.2763655204028059,2,0,0.1191429574991218,0,Debt Consolidation,0,82,63,16892,2861,229657,45048,3558.75,0.7973397902909122,12,184609,0.15,0.15,1501,0.5409202669476643,71.14196663917342,0
2061-03-08,19,39644,587,Employed,Master,0,8115,36,Single,0,Own,669,0.1269914362010411,2,1,0.2025022702048229,0,Auto,0,89,18,31434,1409,76357,48668,3303.6666666666665,0.8375670952441737,27,27689,0.15,0.15,281,0.2875592775703763,63.48001537179992,0
2061-03-09,30,28275,542,Employed,High School,6,8130,48,Married,0,Mortgage,1391,0.3042382022957567,1,2,0.5903448275862069,0,Education,0,95,1,4884,3783,91754,44374,2356.25,0.704983629934425,26,47380,0.15,0.143725839686773,223,0.6849867374005305,93.67217461396828,0
2061-03-10,44,42344,517,Employed,Bachelor,22,8176,60,Single,0,Mortgage,1091,0.3691582236841925,1,1,0.3091819384092197,0,Debt Consolidation,0,99,23,4597,295,104273,62073,3528.6666666666665,0.9513550214611872,78,42200,0.15,0.15,194,0.3641602116002267,81.5981367789667,0
2061-03-11,41,47122,576,Employed,Associate,22,11146,36,Married,3,Mortgage,599,0.4164875720672542,4,0,0.1525402147616824,0,Home,0,87,21,976,1283,30659,22094,3926.8333333333335,0.930251424520834,18,8565,0.15,0.15,386,0.2508382496498451,64.72485433320003,0
2061-03-12,35,18000,629,Employed,Bachelor,9,8288,36,Married,3,Mortgage,900,0.3599274006546312,2,0,0.6,0,Education,0,79,32,1272,253,5827,4661,1500.0,0.7801024490240714,24,1166,0.15,0.1351108022124336,281,0.7873333333333333,71.52148672305175,0
2061-03-13,44,52653,497,Employed,Associate,24,16576,72,Single,0,Mortgage,423,0.4646970891011098,1,0,0.0964047632613526,0,Debt Consolidation,0,40,120,1733,455,15635,12508,4387.75,0.9765247977383686,12,3127,0.15,0.15,350,0.1761722978747649,48.891446303468456,0
2061-03-14,55,105801,565,Employed,Bachelor,34,52216,84,Single,2,Mortgage,301,0.0974518064370808,2,1,0.0341395638982618,0,Home,0,75,49,13361,2698,16059,12847,8816.75,0.8230394791563194,6,3212,0.15,0.1387303209184551,974,0.1446111095358267,50.06476351674012,0
2061-03-15,47,40012,626,Employed,Associate,24,30782,60,Married,3,Mortgage,2000,0.1214337108465598,4,1,0.5998200539838048,0,Home,0,59,50,3601,2390,28603,22882,3334.333333333333,0.811356681737251,1,5721,0.15,0.15,732,0.8193541937418773,65.38872923799386,0
2061-03-16,40,33941,574,Employed,High School,17,29436,60,Widowed,1,Mortgage,346,0.200679830327875,3,3,0.1223299254588845,0,Home,0,57,49,5029,573,236841,4002,2828.4166666666665,0.8743137237848171,51,232839,0.15,0.1448330521815497,692,0.3669897763766536,49.1532361403679,0
2061-03-17,54,18000,590,Employed,High School,31,39995,36,Married,3,Other,775,0.3411824169700377,1,2,0.5166666666666667,0,Other,0,67,1,1036,2328,11936,9548,1500.0,0.9145252292008504,0,2388,0.15,0.15,1386,1.4406666666666668,99.95609708350746,0
2061-03-18,29,34556,573,Employed,High School,6,7687,60,Single,0,Mortgage,582,0.3290629991526688,1,0,0.20210672531543,0,Education,0,69,43,2738,504,673656,58916,2879.6666666666665,0.7647002446885063,10,614740,0.15,0.15,182,0.2653084847783308,45.32738959918336,0
2061-03-19,39,48398,554,Employed,High School,14,9543,48,Single,0,Rent,624,0.578343339178711,3,0,0.1547171370717798,1,Home,0,66,77,8690,2084,22528,18022,4033.1666666666665,0.9262962235349804,26,4506,0.15,0.15,265,0.2204223315013017,84.14880697797598,0
2061-03-20,39,106979,634,Employed,Bachelor,16,44102,48,Married,0,Mortgage,553,0.4144323835394098,4,0,0.0620308658708718,0,Auto,0,81,159,105,1013,2138269,8057,8914.916666666666,0.9712627471477374,2,2130212,0.1484410199999999,0.1342537266632867,1192,0.1957393507136914,23.990543437773237,1
2061-03-21,25,18000,600,Employed,Bachelor,5,14446,108,Married,1,Rent,401,0.1749834654479156,4,1,0.2673333333333333,0,Other,0,72,107,1659,1266,48128,22906,1500.0,0.8100980442231993,28,25222,0.15,0.15,244,0.43,56.09410764668631,0
2061-03-22,36,42753,594,Employed,High School,19,29333,84,Married,0,Own,577,0.4164826968148992,6,0,0.1619535471195003,0,Auto,0,88,144,1089,639,72948,4956,3562.75,0.9494846025898468,25,67992,0.15,0.1396288174347698,549,0.3160479966318153,62.45188347775685,0
