ApplicationDate,Age,AnnualIncome,CreditScore,EmploymentStatus,EducationLevel,Experience,LoanAmount,LoanDuration,MaritalStatus,NumberOfDependents,HomeOwnershipStatus,MonthlyDebtPayments,CreditCardUtilizationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,DebtToIncomeRatio,BankruptcyHistory,LoanPurpose,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,MonthlyIncome,UtilityBillsPaymentHistory,JobTenure,NetWorth,BaseInterestRate,InterestRate,MonthlyLoanPayment,TotalDebtToIncomeRatio,RiskScore,LoanApproved
2061-02-23,49,104530,589,Employed,Master,31,12270,36,Single,0,Mortgage,337,0.34891101380918604,3,2,0.03868745814598679,1,Debt Consolidation,1,73,20,5472,593,34830,27864,8710.833333333334,0.6638612324288895,14,6966,0.15,0.14425077841623865,421,0.08701808093370324,80.92800811614772,0
2061-02-24,29,66318,602,Employed,Bachelor,6,33652,60,Married,3,Mortgage,1218,0.1145241536610399,3,1,0.22039265357821405,0,Auto,0,75,75,2612,1907,157696,56589,5526.5,0.6166978244050542,4,101107,0.15,0.15,800,0.3651497331041346,52.031496985452264,0
2061-02-25,20,18000,531,Employed,Bachelor,0,14239,120,Single,1,Other,694,0.26210772494306966,4,1,0.46266666666666667,0,Other,0,98,87,2018,275,4160,3328,1500.0,0.5568925775534853,12,1000,0.15,0.13967950313287078,220,0.6093333333333333,97.36485674327429,0
2061-02-26,49,93648,598,Employed,Bachelor,25,19945,60,Married,1,Mortgage,1534,0.4076194175275478,1,1,0.19656586365966172,0,Auto,0,75,33,1141,404,110280,17920,7804.0,0.5045551816220223,19,92360,0.15,0.13538645111817998,459,0.2553818554587391,53.06352587886515,0
2061-02-27,64,247751,622,Unemployed,Doctorate,41,10932,36,Married,0,Rent,1056,0.32000649884470883,2,1,0.05114812856456684,0,Education,0,90,126,1537,331,20204,16163,20645.916666666668,0.9691916883567188,0,4041,0.15,0.15,378,0.06945683367574701,42.07651010285418,0
2061-02-28,29,37970,469,Employed,Bachelor,9,8025,48,Married,2,Own,1898,0.1532534305012875,5,0,0.5998419805109297,0,Debt Consolidation,0,86,41,5890,498,62187,1628,3164.1666666666665,0.5661660387882665,0,60559,0.15,0.15,223,0.6703186726362919,100.84154208796828,0
2061-03-01,57,31796,513,Employed,Associate,34,33885,108,Single,0,Mortgage,254,0.34111704262801734,0,0,0.09586111460561078,0,Education,0,53,21,10017,265,178257,22864,2649.6666666666665,0.8527990862412075,30,155393,0.15,0.15,573,0.31211473141275636,58.63127845366704,0
2061-03-02,42,44723,598,Employed,Bachelor,15,35516,36,Single,0,Rent,339,0.1495077642878243,3,2,0.09095990877177292,0,Auto,0,86,57,782,574,15071,12056,3726.9166666666665,0.6299164712521144,32,3015,0.15,0.15,1231,0.4212597544887418,66.93802800756825,0
2061-03-03,24,55468,599,Self-Employed,Associate,2,43290,48,Married,0,Rent,1045,0.13073526015085132,1,1,0.22607629624287878,0,Auto,0,73,73,5372,9420,55043,4166,4622.333333333333,0.7548326214994018,4,50877,0.15,0.15,1204,0.48655080406720996,60.58331550204412,0
2061-03-04,27,97369,605,Employed,Doctorate,3,40672,24,Married,1,Own,462,0.1470561740936823,5,1,0.056938039827871295,0,Home,0,88,1,1350,512,50947,11591,8114.083333333333,0.8121967379722045,3,39356,0.15,0.13696153653195328,1946,0.2967679651634504,57.52216894758303,0
2061-03-05,42,60531,573,Employed,Master,24,11563,48,Single,0,Own,192,0.4658178334024221,1,0,0.03806314120037667,0,Home,0,94,66,3276,1972,5248,4198,5044.25,0.9423390037068001,46,1050,0.15,0.15,321,0.1016999553947564,59.80155940824346,0
2061-03-06,36,28395,638,Employed,Bachelor,13,38298,48,Single,0,Rent,1419,0.05309991268823288,2,1,0.5996830427892235,0,Home,0,97,93,2243,1632,61989,7847,2366.25,0.739896255763107,23,54142,0.14638298,0.13476142460400523,1036,1.0375066032752245,93.4028909877882,0
2061-03-07,24,42705,582,Employed,Bachelor,3,53969,48,Married,0,Mortgage,424,0.2763655204028059,2,0,0.11914295749912188,0,Debt Consolidation,0,82,63,16892,2861,229657,45048,3558.75,0.7973397902909122,12,184609,0.15,0.15,1501,0.5409202669476643,71.14196663917342,0
2061-03-08,19,39644,587,Employed,Master,0,8115,36,Single,0,Own,669,0.12699143620104114,2,1,0.20250227020482292,0,Auto,0,89,18,31434,1409,76357,48668,3303.6666666666665,0.8375670952441737,27,27689,0.15,0.15,281,0.28755927757037636,63.480015371799915,0
2061-03-09,30,28275,542,Employed,High School,6,8130,48,Married,0,Mortgage,1391,0.30423820229575677,1,2,0.5903448275862069,0,Education,0,95,1,4884,3783,91754,44374,2356.25,0.704983629934425,26,47380,0.15,0.14372583968677308,223,0.6849867374005305,93.67217461396828,0
2061-03-10,44,42344,517,Employed,Bachelor,22,8176,60,Single,0,Mortgage,1091,0.3691582236841925,1,1,0.30918193840921976,0,Debt Consolidation,0,99,23,4597,295,104273,62073,3528.6666666666665,0.9513550214611871,78,42200,0.15,0.15,194,0.3641602116002267,81.5981367789667,0
2061-03-11,41,47122,576,Employed,Associate,22,11146,36,Married,3,Mortgage,599,0.41648757206725423,4,0,0.15254021476168245,0,Home,0,87,21,976,1283,30659,22094,3926.8333333333335,0.9302514245208339,18,8565,0.15,0.15,386,0.2508382496498451,64.72485433320003,0
2061-03-12,35,18000,629,Employed,Bachelor,9,8288,36,Married,3,Mortgage,900,0.3599274006546312,2,0,0.6,0,Education,0,79,32,1272,253,5827,4661,1500.0,0.7801024490240714,24,1166,0.15,0.13511080221243363,281,0.7873333333333333,71.52148672305175,0
2061-03-13,44,52653,497,Employed,Associate,24,16576,72,Single,0,Mortgage,423,0.46469708910110985,1,0,0.09640476326135262,0,Debt Consolidation,0,40,120,1733,455,15635,12508,4387.75,0.9765247977383686,12,3127,0.15,0.15,350,0.17617229787476496,48.891446303468456,0
2061-03-14,55,105801,565,Employed,Bachelor,34,52216,84,Single,2,Mortgage,301,0.09745180643708087,2,1,0.03413956389826183,0,Home,0,75,49,13361,2698,16059,12847,8816.75,0.8230394791563194,6,3212,0.15,0.1387303209184551,974,0.1446111095358267,50.064763516740115,0
2061-03-15,47,40012,626,Employed,Associate,24,30782,60,Married,3,Mortgage,2000,0.12143371084655982,4,1,0.5998200539838048,0,Home,0,59,50,3601,2390,28603,22882,3334.3333333333335,0.811356681737251,1,5721,0.15,0.15,732,0.8193541937418773,65.38872923799386,0
2061-03-16,40,33941,574,Employed,High School,17,29436,60,Widowed,1,Mortgage,346,0.20067983032787506,3,3,0.12232992545888455,0,Home,0,57,49,5029,573,236841,4002,2828.4166666666665,0.8743137237848171,51,232839,0.15,0.14483305218154974,692,0.36698977637665364,49.1532361403679,0
2061-03-17,54,18000,590,Employed,High School,31,39995,36,Married,3,Other,775,0.34118241697003776,1,2,0.5166666666666667,0,Other,0,67,1,1036,2328,11936,9548,1500.0,0.9145252292008503,0,2388,0.15,0.15,1386,1.4406666666666668,99.95609708350746,0
2061-03-18,29,34556,573,Employed,High School,6,7687,60,Single,0,Mortgage,582,0.3290629991526688,1,0,0.20210672531543003,0,Education,0,69,43,2738,504,673656,58916,2879.6666666666665,0.7647002446885063,10,614740,0.15,0.15,182,0.26530848477833086,45.327389599183356,0
2061-03-19,39,48398,554,Employed,High School,14,9543,48,Single,0,Rent,624,0.578343339178711,3,0,0.15471713707177984,1,Home,0,66,77,8690,2084,22528,18022,4033.1666666666665,0.9262962235349803,26,4506,0.15,0.15,265,0.22042233150130172,84.14880697797598,0
2061-03-20,39,106979,634,Employed,Bachelor,16,44102,48,Married,0,Mortgage,553,0.4144323835394098,4,0,0.06203086587087186,0,Auto,0,81,159,105,1013,2138269,8057,8914.916666666666,0.9712627471477374,2,2130212,0.14844101999999998,0.1342537266632867,1192,0.19573935071369147,23.990543437773233,1
2061-03-21,25,18000,600,Employed,Bachelor,5,14446,108,Married,1,Rent,401,0.17498346544791563,4,1,0.2673333333333333,0,Other,0,72,107,1659,1266,48128,22906,1500.0,0.8100980442231993,28,25222,0.15,0.15,244,0.43,56.09410764668631,0
2061-03-22,36,42753,594,Employed,High School,19,29333,84,Married,0,Own,577,0.41648269681489924,6,0,0.16195354711950039,0,Auto,0,88,144,1089,639,72948,4956,3562.75,0.9494846025898469,25,67992,0.15,0.1396288174347698,549,0.3160479966318153,62.451883477756844,0
2061-03-23,18,18000,472,Employed,Bachelor,0,16162,72,Married,0,Rent,380,0.15076545837306418,4,2,0.25333333333333335,0,Home,1,89,1,9523,3746,23079,14160,1500.0,0.9289706429834079,5,8919,0.15,0.15,341,0.4806666666666667,103.0098930561412,0
2061-03-24,66,78963,450,Employed,Bachelor,41,9654,72,Single,0,Mortgage,549,0.4144191638758861,4,1,0.08343148056684777,0,Home,0,87,84,519,784,231517,16638,6580.25,0.7139001600241957,6,214879,0.15,0.15,204,0.11443334219824475,80.79327968769086,0
2061-03-25,29,21272,590,Employed,High School,9,25087,84,Married,3,Mortgage,1063,0.07439661430526101,5,1,0.5996615268898082,0,Home,0,83,63,3438,1026,111645,9703,1772.6666666666667,0.8720471923557324,6,101942,0.15,0.15,484,0.872696502444528,86.14475554872224,0
2061-03-26,62,70265,594,Employed,Associate,42,55849,60,Widowed,0,Own,220,0.5626593239379387,2,0,0.037572048672881234,0,Debt Consolidation,0,86,134,6719,1776,135592,108473,5855.416666666667,0.8818520015223013,22,27119,0.15,0.15,1328,0.2643705970255461,57.873206215089034,0
2061-03-27,42,61076,623,Employed,Bachelor,19,52458,48,Married,3,Mortgage,639,0.2596368222587265,3,1,0.12554849695461393,0,Education,0,90,128,2217,5287,66166,9449,5089.666666666667,0.7666241149998109,7,56717,0.15,0.14005644408545587,1433,0.4070993516274805,59.106336034181936,1
2061-03-28,49,37687,484,Unemployed,High School,26,34438,96,Married,2,Mortgage,165,0.5025470047118931,2,3,0.05253801045453339,0,Education,0,69,115,4257,3807,65176,52140,3140.5833333333335,0.793332744339366,15,13036,0.15,0.1452723954595798,608,0.24613261867487463,71.52171730169387,0
2061-03-29,35,22718,480,Employed,High School,10,27239,36,Single,1,Mortgage,646,0.18428729649870795,1,3,0.34122722070604805,1,Debt Consolidation,0,82,100,3327,703,52819,42255,1893.1666666666667,0.8246421513717406,15,10564,0.15,0.14648602551937684,939,0.8372215864072541,101.57506835461241,0
2061-03-30,44,70154,581,Employed,Doctorate,18,14277,24,Divorced,0,Mortgage,412,0.5124155456244616,4,0,0.07047352966331213,1,Debt Consolidation,0,54,31,12453,16924,546351,1433,5846.166666666667,0.976866482217355,8,544918,0.15,0.15,692,0.18884169113664223,66.11329465594062,0
2061-03-31,50,87849,613,Employed,Bachelor,27,14325,60,Single,0,Own,937,0.135317381934336,2,0,0.12799235051053512,0,Home,0,98,168,851,4170,31791,25384,7320.75,0.9275940771576338,35,6407,0.15,0.15,340,0.1744356794044326,55.47208266118234,0
2061-04-01,50,53700,565,Employed,Associate,29,18278,48,Married,0,Mortgage,583,0.49529500966010676,4,1,0.13027932960893854,0,Debt Consolidation,0,58,106,619,1918,164100,6551,4475.0,0.631895100032984,0,157549,0.15,0.15,508,0.24379888268156424,48.28730297850683,0
2061-04-02,52,85820,522,Employed,Bachelor,31,41547,36,Married,0,Rent,622,0.1944793544987863,3,1,0.08697273362852481,0,Auto,1,61,56,2014,241,32026,11825,7151.666666666667,0.88176900406644,22,20201,0.15,0.15,1440,0.2883243999067816,71.19512655995133,0
2061-04-03,37,27439,480,Employed,Master,16,18220,60,Single,1,Mortgage,1059,0.3055309514804876,5,2,0.46313641167681036,0,Other,0,81,1,1244,806,378482,29727,2286.5833333333335,0.8777004191181917,32,348755,0.15,0.15,433,0.652501913335034,95.17289197973626,0
2061-04-04,35,51580,597,Employed,Master,10,14386,48,Married,0,Mortgage,1161,0.05760373346127328,0,1,0.2701046917409849,0,Education,0,69,50,5737,1316,10965,8772,4298.333333333333,0.7372704702217094,18,2193,0.15,0.15,400,0.3631640170608763,51.17766397623657,0
2061-04-05,21,23338,580,Employed,Associate,0,24323,36,Single,1,Mortgage,1166,0.2344171172791211,2,1,0.5995372354100609,0,Other,0,68,74,2978,640,346562,44960,1944.8333333333333,0.8695843426951616,18,301602,0.15,0.1497509081783829,842,1.032479218442026,92.13738497081147,0
2061-04-06,48,64911,546,Employed,Associate,24,13392,12,Married,1,Mortgage,359,0.5826216696498819,2,1,0.06636779590516245,0,Auto,0,69,21,716,585,64747,9462,5409.25,0.7328335996622203,0,55285,0.15,0.14145761004023538,1203,0.2887646161667514,62.844619796947555,0
2061-04-07,56,80958,574,Employed,Bachelor,37,20871,36,Married,3,Mortgage,365,0.07987005003798338,3,1,0.054102127028829765,0,Debt Consolidation,0,94,64,851,1528,15170,12136,6746.5,0.9603091847007754,4,3034,0.15,0.1411246985606827,714,0.1599347809975543,60.619649811235554,0
2061-04-08,63,33117,597,Self-Employed,High School,40,18326,48,Married,2,Own,1228,0.023083779695109434,2,1,0.4449678412899719,0,Home,0,91,82,1152,1423,78741,62992,2759.75,0.9273903853448662,2,15749,0.15,0.15,510,0.6297671890569798,78.54527075806467,0
2061-04-09,45,66524,632,Employed,Master,24,22249,36,Single,0,Rent,441,0.17412727486899277,1,2,0.07955023750826769,0,Education,0,70,1,3015,448,188236,14218,5543.666666666667,0.9334826355732722,3,174018,0.14922248999999999,0.1401344550180098,760,0.21664361734110996,38.86286950923809,1
2061-04-10,32,32150,631,Employed,Associate,8,38252,72,Married,1,Rent,844,0.3070918425598234,4,3,0.3150233281493002,0,Education,0,88,56,19150,1693,91508,13400,2679.1666666666665,0.9200309468360703,5,78108,0.14988252,0.15,808,0.6166096423017108,68.35378821396775,0
2061-04-11,19,36174,577,Unemployed,Associate,0,31043,36,Married,0,Own,1000,0.5638432919664883,1,0,0.3317299718029524,0,Home,0,87,79,5167,329,397945,16992,3014.5,0.7633453995085112,0,380953,0.15,0.13941723188356925,1060,0.6833637419140819,78.08070118206878,0
2061-04-12,55,80270,596,Employed,Master,31,9646,72,Single,0,Own,313,0.0395960199858804,1,0,0.046792076740999125,0,Home,1,73,28,3360,401,6548,5238,6689.166666666667,0.7100760129815219,78,1310,0.15,0.15,203,0.07713965366886757,50.54489191238755,0
2061-04-13,18,24613,621,Employed,High School,0,28328,60,Single,0,Other,1001,0.17624251208559627,2,0,0.4880347783691545,0,Home,1,55,50,11918,303,234135,115531,2051.0833333333335,0.8977577561707503,20,118604,0.15,0.15,673,0.8161540649250395,72.69138188453002,0
2061-04-14,37,18000,414,Employed,High School,15,39615,48,Married,1,Rent,900,0.4143266328065257,2,0,0.6,0,Home,0,83,8,415,508,889811,47239,1500.0,0.9280432531998661,9,842572,0.15,0.14655879187374551,1095,1.33,99.14149863749523,0
2061-04-15,39,97452,637,Employed,Bachelor,15,40907,48,Married,0,Own,771,0.20571210063128476,5,1,0.0949390469154045,0,Education,0,98,40,3635,7777,11412,9129,8121.0,0.5814586519190935,5,2283,0.14690907,0.13427997170756886,1106,0.23112917128432459,52.1075735484513,1
2061-04-16,41,69553,521,Employed,Associate,19,6605,60,Married,2,Rent,836,0.16113445274393556,6,1,0.14423533133006486,0,Auto,0,48,50,6922,975,73531,13086,5796.083333333333,0.6018831996548244,2,60445,0.15,0.15,157,0.17132258852961052,46.88019302169879,0
2061-04-17,42,51489,644,Employed,Bachelor,19,37659,60,Married,1,Rent,830,0.36693123565914865,4,1,0.193439375400571,0,Education,0,73,52,2799,1116,284297,56689,4290.75,0.9078355328661253,11,227608,0.14337659,0.1303419103673746,857,0.3931713569888714,44.26463404008981,1
2061-04-18,43,42545,511,Self-Employed,High School,19,17597,84,Divorced,2,Own,890,0.35668427343210085,3,0,0.2510283229521683,0,Home,0,92,15,1841,739,38535,30828,3545.4166666666665,0.9502881162804268,17,7707,0.15,0.14196377392889,331,0.34438829474673877,83.08328667361275,0
2061-04-19,18,40157,596,Employed,Associate,0,10733,48,Single,4,Rent,598,0.20176291680231637,4,1,0.17869860796374232,1,Home,0,78,18,3847,866,20721,16576,3346.4166666666665,0.7968028416822768,15,4145,0.15,0.14620399927391048,296,0.2671514306347586,81.02301355275367,0
2061-04-20,42,24587,605,Self-Employed,High School,23,27997,60,Single,0,Other,500,0.2784589075290284,6,1,0.2440313987066336,0,Debt Consolidation,0,80,18,4133,226,33303,22321,2048.9166666666665,0.9125993244241548,62,10982,0.15,0.14541165189640978,659,0.5656647822019767,67.45834855816346,0
2061-04-21,18,66395,548,Employed,Bachelor,0,31527,60,Single,1,Other,419,0.40214725304301235,2,0,0.07572859402063407,0,Other,0,96,83,5838,939,13504,10803,5532.916666666667,0.8233293771514374,55,2701,0.15,0.14608999281004742,743,0.21001581444385872,68.3812177332337,0
2061-04-22,51,18000,573,Employed,High School,32,12395,48,Single,1,Rent,403,0.44508526296172246,2,3,0.26866666666666666,0,Auto,0,85,110,1263,240,369752,30765,1500.0,0.9008292795131779,12,338987,0.15,0.15,344,0.498,67.75843759847548,0
2061-04-23,34,18000,585,Employed,Associate,12,56341,36,Married,3,Mortgage,900,0.4284047008331898,2,0,0.6,0,Other,0,79,42,9700,2455,33444,13338,1500.0,0.8598734295091182,7,20106,0.15,0.15,1953,1.902,98.99693557135126,0
2061-04-24,18,29118,541,Employed,Master,0,13061,96,Divorced,1,Rent,371,0.36065578124233083,3,0,0.15289511642283124,0,Home,0,81,26,573,1313,32744,22617,2426.5,0.8193790339709305,12,10127,0.15,0.13956211328100165,226,0.24603338141355863,66.23576950799016,0
2061-04-25,31,57112,599,Employed,Master,8,16025,60,Single,0,Mortgage,346,0.6672959966088909,4,1,0.07269925759910352,0,Home,0,63,63,12175,225,118061,27555,4759.333333333333,0.805180041620091,70,90506,0.15,0.15,381,0.15275248634262503,37.046394345222694,0
2061-04-26,34,45000,554,Employed,Bachelor,9,34652,36,Single,0,Other,1499,0.038162536540990506,4,0,0.39973333333333333,0,Debt Consolidation,0,83,86,2045,2484,52497,21240,3750.0,0.6420257563528171,8,31257,0.15,0.13821733629871186,1181,0.7146666666666667,85.85274600911968,0
2061-04-27,57,50567,543,Employed,Associate,32,21059,72,Single,0,Other,563,0.6712564095531321,4,1,0.1336049202048767,0,Other,0,89,90,484,660,10231,8184,4213.916666666667,0.6312588464974441,2,2047,0.15,0.14216615682434428,436,0.23707160796566928,70.81264875971178,0
2061-04-28,44,48885,543,Employed,Bachelor,21,23857,60,Married,0,Own,456,0.29383258038952526,2,0,0.1119361767413317,0,Home,2,89,69,2747,345,109701,25861,4073.75,0.7006691936782553,16,83840,0.15,0.14170886209576902,557,0.24866523473458116,87.24241669349891,0
2061-04-29,46,47411,584,Employed,Bachelor,28,10080,48,Single,0,Mortgage,559,0.3413942386660756,4,1,0.14148615300246778,0,Debt Consolidation,0,83,24,6668,6795,13463,10770,3950.9166666666665,0.5757676098976418,2,2693,0.15,0.14683972302469056,278,0.21184957077471472,55.272713644029956,0
2061-04-30,57,36519,587,Employed,Master,33,16886,36,Married,2,Own,1157,0.10705514744363902,1,3,0.3801856567814015,0,Auto,0,84,134,3409,190,71075,17542,3043.25,0.7986945651901063,39,53533,0.15,0.13640658533044198,574,0.568799802842356,71.30216565368404,0
2061-05-01,40,28859,429,Employed,Master,19,9173,36,Married,2,Rent,622,0.17112699439004103,2,4,0.25863682040264735,0,Home,0,58,128,11670,3787,152615,1805,2404.9166666666665,0.7015475374410874,0,150810,0.15,0.14971250207663156,317,0.39045011954676184,82.13416043405317,0
2061-05-02,51,33731,641,Employed,Master,27,21798,60,Single,1,Mortgage,505,0.1372012583657813,3,1,0.17965669562123862,0,Home,0,70,103,3259,543,18795,2684,2810.9166666666665,0.9158533633895933,58,16111,0.14471798,0.14970243292542035,518,0.36393821707035073,45.875028204739166,0
2061-05-03,50,37113,518,Employed,Master,27,40897,36,Divorced,1,Mortgage,431,0.21298100841751624,4,0,0.13935817638024411,0,Home,0,71,12,4579,2589,27145,21716,3092.75,0.8166513321428385,25,5429,0.15,0.13668916491943592,1391,0.5891197154635842,80.74750501524139,0
2061-05-04,25,18000,557,Employed,High School,1,71835,72,Widowed,1,Other,356,0.442399888294855,1,1,0.23733333333333334,0,Debt Consolidation,1,75,92,1875,491,8515,6812,1500.0,0.8931532977171184,23,1703,0.15,0.15,1518,1.2493333333333334,98.41856512565573,0
2061-05-05,61,30278,545,Employed,Bachelor,37,15350,36,Married,2,Mortgage,1289,0.0434675285424871,3,3,0.5108659752955942,0,Home,0,96,17,8334,2653,50055,16263,2523.1666666666665,0.872497407442307,16,33792,0.15,0.15,532,0.7217121342228682,91.79808561844352,0
2061-05-06,23,36299,458,Employed,Master,0,23444,72,Divorced,1,Rent,1269,0.49444810455323757,2,3,0.4195156891374418,0,Home,1,71,28,12484,277,12761,10208,3024.9166666666665,0.7905992968555058,24,2553,0.15,0.149265518032169,494,0.5828259731673049,103.52962228205719,0
2061-05-07,53,111505,639,Employed,Master,29,22188,36,Single,0,Own,276,0.31724047344860945,1,0,0.02970270391462266,0,Home,1,81,1,9391,593,46971,36000,9292.083333333334,0.8647572339670053,20,10971,0.14572188,0.15,769,0.11246132460427782,45.84318587269469,0
2061-05-08,22,53951,482,Employed,Master,2,30673,60,Married,1,Rent,621,0.6577653438363935,2,0,0.13812533595299437,0,Home,0,95,58,261,5639,331124,51681,4495.916666666667,0.4907221818069354,5,279443,0.15,0.13568323863830584,706,0.295156716279587,79.94395004597352,0
2061-05-09,49,33232,547,Employed,Bachelor,24,33414,36,Single,1,Mortgage,708,0.3183562371051176,1,0,0.25565719788155994,0,Home,0,68,67,3555,15282,77365,61892,2769.3333333333335,0.6821075341726197,12,15473,0.15,0.15,1158,0.6738083774675012,76.58212194219541,0
2061-05-10,66,47503,515,Employed,Bachelor,44,10504,60,Married,2,Mortgage,364,0.3302312593881355,4,1,0.09195208723659558,0,Auto,0,74,27,1822,1225,27582,22065,3958.5833333333335,0.9340515270112592,17,5517,0.15,0.15,249,0.15485337768140958,62.723266568365275,0
2061-05-11,39,78603,526,Employed,High School,14,78850,36,Single,0,Rent,392,0.4318958638281274,3,3,0.059845044082286934,0,Home,0,79,135,2594,414,373994,69736,6550.25,0.8918030437572898,12,304258,0.15,0.14802712730824932,2725,0.47585970001144995,74.32446936512262,0
2061-05-12,38,34472,602,Self-Employed,Bachelor,12,11271,48,Single,0,Mortgage,1497,0.3088486785529855,2,2,0.5211185889997679,0,Home,0,91,68,1705,134,97075,5022,2872.6666666666665,0.705756830187734,14,92053,0.15,0.1381304728505894,306,0.6276398236249711,75.09609280314554,0
2061-05-13,49,25898,569,Employed,Associate,25,11994,60,Single,0,Own,1067,0.09077716712295864,3,0,0.494401112054985,0,Education,0,96,45,8332,697,55654,5808,2158.1666666666665,0.7209737992408131,22,49846,0.15,0.15,285,0.6264576415167195,85.43090593186291,0
2061-05-14,37,55191,638,Employed,Doctorate,17,27968,72,Married,0,Mortgage,725,0.26865003441665625,6,2,0.15763439691254008,0,Other,0,84,53,9779,935,20469,16375,4599.25,0.6720998435737345,34,4094,0.14627968,0.13640114371177264,570,0.2815676468989509,50.73265984947967,1
2061-05-15,65,58243,627,Employed,Master,43,16770,84,Divorced,1,Rent,570,0.26671740698233715,4,1,0.11743900554573082,0,Debt Consolidation,0,88,84,4613,671,5284,4227,4853.583333333333,0.6123431507080493,25,1057,0.15,0.13906611969834834,313,0.18192744192435142,48.58129301863121,1
2061-05-16,44,32086,570,Employed,Bachelor,19,27588,12,Widowed,1,Rent,917,0.23018464216669124,3,1,0.34295331297138937,0,Home,0,75,85,3817,444,24456,19564,2673.8333333333335,0.8439051605147574,7,4892,0.15,0.15,2490,1.2742005859253256,97.63458398525839,0
2061-05-17,37,29526,518,Employed,High School,11,22289,84,Single,0,Mortgage,1476,0.31285220446954615,2,2,0.5998780735622841,0,Auto,2,48,121,9328,630,17247,13797,2460.5,0.9734508668776968,5,3450,0.15,0.14025216060829582,418,0.7697622434464539,96.73800174730327,0
2061-05-18,34,68337,550,Employed,Associate,11,135470,60,Divorced,1,Rent,1192,0.22262822434934376,1,0,0.20931559769963562,0,Home,0,74,55,1575,74,133570,66437,5694.75,0.962521450792531,23,67133,0.15,0.15,3222,0.7750998726897581,83.75292564558053,0
2061-05-19,29,21019,545,Employed,Bachelor,7,42482,24,Married,1,Mortgage,893,0.2639542190954451,3,0,0.509824444550169,0,Debt Consolidation,0,75,64,5660,1285,145655,7852,1751.5833333333333,0.8406078744825533,33,137803,0.15,0.15,2059,1.68533231837861,98.02882181923091,0
2061-05-20,33,36390,536,Employed,High School,13,55826,84,Married,4,Mortgage,373,0.19551868432297237,3,1,0.12300082440230832,0,Home,0,46,36,1106,907,2013,1610,3032.5,0.9109159974635354,20,1000,0.15,0.1496947541380461,1076,0.47782357790601815,58.13074978823858,0
2061-05-21,37,52234,628,Employed,High School,17,27931,96,Married,0,Other,810,0.2251043572218876,3,3,0.18608569131217217,0,Debt Consolidation,1,59,31,1668,3386,134449,22797,4352.833333333333,0.6955175458476951,3,111652,0.15,0.15,501,0.30118313742007125,44.49301260687934,0
2061-05-22,35,64656,589,Employed,Master,12,42689,72,Married,2,Mortgage,351,0.17114253810483038,3,0,0.06514476614699331,0,Home,1,69,72,1722,8686,111254,31412,5388.0,0.9336089046082112,23,79842,0.15,0.13658997195675426,871,0.22680029695619897,58.33230685788693,0
2061-05-23,33,47086,557,Employed,High School,9,35762,108,Married,2,Own,674,0.18369518193913792,3,2,0.17177080236163614,0,Debt Consolidation,0,85,1,149,1347,57074,35907,3923.8333333333335,0.8675656015845657,28,21167,0.15,0.15,605,0.32595675997111667,69.88343792627735,0
2061-05-24,69,61613,556,Employed,High School,49,30402,72,Single,1,Mortgage,321,0.5006865694709682,1,2,0.06251927352993686,0,Education,1,92,29,3692,1578,180770,5938,5134.416666666667,0.7834927473081905,14,174832,0.15,0.14207198113132755,629,0.18502588739389414,72.78232718858155,0
2061-05-25,28,27189,590,Employed,Bachelor,4,35636,36,Divorced,2,Own,1108,0.2956941402151671,6,3,0.4890212953768068,0,Debt Consolidation,0,76,86,13542,2051,74290,5593,2265.75,0.8558706487224501,23,68697,0.15,0.13867159370795062,1215,1.025267571444334,92.2733729353151,0
2061-05-26,43,138954,518,Employed,Master,18,12436,108,Single,0,Rent,1204,0.24223584057069852,1,0,0.10397685565007124,0,Debt Consolidation,1,92,26,2167,727,77163,38423,11579.5,0.6529476561671215,12,38740,0.15,0.13901466072403063,202,0.12142147761129582,75.88156155233526,0
2061-05-27,49,80979,607,Employed,Master,25,24573,48,Married,1,Rent,928,0.3357364637344159,2,1,0.1375171340717964,0,Auto,0,62,68,1438,1116,83214,7567,6748.25,0.7332466260184191,33,75647,0.15,0.15,683,0.23872855925610342,41.58396345403981,0
2061-05-28,50,220638,601,Employed,Doctorate,24,28079,36,Widowed,3,Own,1335,0.10585555138732172,4,2,0.07260761972099095,0,Home,0,77,44,3342,443,26286,21028,18386.5,0.6966149507925925,29,5258,0.15,0.13625002522725127,954,0.12449351426318223,50.06397209260152,0
2061-05-29,41,19129,623,Employed,Bachelor,18,9150,48,Married,1,Mortgage,826,0.6570189643060856,3,0,0.5181661351874118,0,Home,0,76,142,15826,2361,123251,14385,1594.0833333333333,0.9449964620850613,4,108866,0.15,0.15,254,0.6775053583564222,68.16447872428189,0
2061-05-30,38,127703,526,Employed,Associate,15,56981,48,Single,0,Rent,1397,0.18202994631385733,3,2,0.13127334518374667,0,Home,0,83,1,525,1730,70799,13965,10641.916666666666,0.7768286885732694,4,56834,0.15,0.14125767722120058,1560,0.2778634801061839,70.30105653424036,0
